Timestamps,ICT,"U06, U06A, U05B",OBS,"U05, U04, U04B, GEO",TEG,LIB,MEK,SOC,S01,D04,air temperature,Atm pressure mm of mercury,Relative humidity (%),is_weekend
08.01.2023 19:00,166.6,107.6,8.771,94.7,7,42.90000000000001,16.7,69.8,19.7,25.4,0.14893617021276595,0.975,0.93,1
08.01.2023 20:00,165.9,113.8,8.889999999999999,94.5,8,41.9,14.7,68.0,6.8,29.6,0.1702127659574468,0.975,0.86,1
08.01.2023 21:00,164.8,114.6,8.667,92.8,7,42.40000000000001,14.6,67.1,3.4,28.1,0.1702127659574468,0.9739690721649483,0.93,1
08.01.2023 22:00,162.8,114.8,8.901,91.3,8,40.1,14.3,66.4,3.4,20.9,0.19148936170212766,0.9739690721649483,0.86,1
08.01.2023 23:00,140.8,113.8,8.812000000000001,91.1,7,39.2,14.1,65.2,3.3,19.5,0.19148936170212766,0.9739690721649483,0.86,1
09.01.2023 00:00,131.4,112.2,8.302999999999999,90.1,6,38.9,14.1,65.9,3.4,14.9,0.19148936170212766,0.9739690721649483,0.86,0
09.01.2023 01:00,132.1,111.9,8.36,92.0,7,38.3,14.2,64.9,3.4,13.7,0.19148936170212766,0.9730670103092783,0.86,0
09.01.2023 02:00,131.6,110.2,8.404,90.5,7,37.8,14.0,65.5,3.5,11.7,0.19148936170212766,0.9730670103092783,0.86,0
09.01.2023 03:00,128.5,110.7,8.366999999999999,90.5,7,37.2,13.8,68.8,3.4,11.8,0.19148936170212766,0.9720360824742267,0.86,0
09.01.2023 04:00,127.5,111.4,8.381,99.6,7,44.1,14.2,69.4,3.3,12.3,0.19148936170212766,0.9720360824742267,0.93,0
09.01.2023 05:00,141.0,120.5,8.47,103.3,7,57.0,15.5,86.1,4.4,12.0,0.19148936170212766,0.9720360824742267,0.93,0
09.01.2023 06:00,171.1,128.6,8.421000000000001,123.2,7,60.8,20.1,114.4,3.5,13.7,0.2127659574468085,0.9713917525773195,0.86,0
09.01.2023 07:00,202.6,138.5,8.395,121.6,7,96.2,24.0,115.9,7.7,16.7,0.19148936170212766,0.9713917525773195,0.93,0
09.01.2023 08:00,213.4,154.7,8.434999999999999,149.9,8,131.3,29.0,138.3,13.3,17.1,0.19148936170212766,0.9713917525773195,0.93,0
09.01.2023 09:00,229.9,180.9,8.856,173.7,7,145.1,34.2,168.1,22.9,18.0,0.19148936170212766,0.9720360824742267,0.93,0
09.01.2023 10:00,247.1,195.5,8.718,191.2,8,156.4,37.8,173.8,36.0,19.4,0.2127659574468085,0.9720360824742267,0.86,0
09.01.2023 11:00,249.7,211.8,8.829,200.6,7,155.9,37.3,172.6,23.9,22.5,0.2127659574468085,0.9713917525773195,0.93,0
09.01.2023 12:00,250.7,215.9,8.566,195.5,7,159.6,34.9,178.8,25.5,17.7,0.2127659574468085,0.9713917525773195,0.93,0
09.01.2023 13:00,252.7,212.7,8.802,192.2,8,157.7,36.9,216.2,24.4,18.9,0.23404255319148937,0.9713917525773195,0.86,0
09.01.2023 14:00,228.5,216.9,8.365,186.8,11,153.8,36.3,222.0,14.5,23.4,0.23404255319148937,0.9713917525773195,0.86,0
09.01.2023 15:00,226.5,216.1,8.337,188.6,21,150.5,33.8,218.8,23.1,20.5,0.23404255319148937,0.9713917525773195,0.93,0
09.01.2023 16:00,240.0,210.9,8.493,179.2,21,143.8,32.0,206.6,41.2,22.8,0.23404255319148937,0.9713917525773195,0.86,0
09.01.2023 17:00,208.9,181.6,8.703,161.7,21,130.3,29.4,189.5,41.6,27.0,0.23404255319148937,0.9713917525773195,0.86,0
09.01.2023 18:00,191.6,166.5,8.918,131.0,12,117.8,28.8,176.5,43.5,27.0,0.23404255319148937,0.9713917525773195,0.86,0
09.01.2023 19:00,187.4,146.6,8.978,123.7,7,106.3,20.1,162.6,42.8,27.4,0.23404255319148937,0.9713917525773195,0.86,0
09.01.2023 20:00,152.8,129.2,8.828999999999999,113.2,7,98.4,17.7,138.4,41.4,28.9,0.23404255319148937,0.9713917525773195,0.86,0
09.01.2023 21:00,138.5,126.3,8.988999999999999,110.9,7,85.8,17.1,97.6,18.9,24.2,0.23404255319148937,0.9713917525773195,0.93,0
09.01.2023 22:00,135.3,122.7,8.892,105.8,6,81.6,14.0,100.6,3.9,24.4,0.23404255319148937,0.9713917525773195,0.93,0
09.01.2023 23:00,134.8,114.4,8.808,94.7,7,41.6,13.5,110.6,4.1,17.9,0.23404255319148937,0.9713917525773195,0.93,0
10.01.2023 00:00,134.5,112.0,8.683,95.6,6,38.8,13.6,85.6,3.8,15.9,0.23404255319148937,0.9713917525773195,0.93,0
10.01.2023 01:00,135.0,112.9,8.581000000000001,94.7,6,39.7,13.3,77.80000000000001,3.9,11.6,0.23404255319148937,0.9713917525773195,0.93,0
10.01.2023 02:00,133.6,109.4,8.478000000000002,95.8,6,39.2,13.6,107.7,3.8,10.8,0.23404255319148937,0.9713917525773195,0.93,0
10.01.2023 03:00,156.1,110.7,8.719000000000001,94.7,7,37.0,13.4,84.3,3.9,10.3,0.23404255319148937,0.9713917525773195,0.86,0
10.01.2023 04:00,157.6,109.3,8.527000000000001,100.2,6,39.3,13.7,85.1,3.9,10.4,0.23404255319148937,0.9713917525773195,0.86,0
10.01.2023 05:00,157.0,115.1,8.468,103.4,7,39.90000000000001,14.9,112.3,4.0,10.8,0.2127659574468085,0.9713917525773195,0.93,0
10.01.2023 06:00,172.0,119.3,8.578,124.0,6,50.6,18.6,112.0,3.8,12.2,0.2127659574468085,0.970360824742268,0.93,0
10.01.2023 07:00,205.7,131.8,8.545,122.5,7,96.6,21.9,177.1,6.6,15.7,0.2127659574468085,0.970360824742268,0.93,0
10.01.2023 08:00,191.3,151.6,8.491,149.0,7,138.1,26.5,208.1,12.6,17.6,0.23404255319148937,0.9713917525773195,0.86,0
10.01.2023 09:00,215.5,176.1,8.448,182.1,7,146.8,30.5,192.6,15.7,16.7,0.23404255319148937,0.9713917525773195,0.86,0
10.01.2023 10:00,247.0,192.9,8.642000000000001,201.1,8,155.2,31.8,232.9,25.5,18.0,0.23404255319148937,0.9713917525773195,0.86,0
10.01.2023 11:00,237.1,210.6,8.522,203.7,7,155.2,34.5,234.8,21.4,19.7,0.23404255319148937,0.9713917525773195,0.93,0
10.01.2023 12:00,243.7,212.7,8.475999999999999,200.9,8,153.8,32.0,232.5,18.6,21.8,0.23404255319148937,0.9713917525773195,0.93,0
10.01.2023 13:00,236.8,216.3,8.635,213.6,7,157.5,33.5,229.8,12.5,22.3,0.2553191489361702,0.971520618556701,0.93,0
10.01.2023 14:00,263.1,216.0,8.558,205.5,7,158.8,33.5,226.1,10.6,16.3,0.2765957446808511,0.971520618556701,0.93,0
10.01.2023 15:00,254.5,219.2,8.484,188.9,7,150.5,30.6,179.5,19.9,19.5,0.2765957446808511,0.971520618556701,1.0,0
10.01.2023 16:00,228.5,205.5,8.577,179.2,7,143.8,30.2,162.6,40.7,19.6,0.3191489361702128,0.971520618556701,0.93,0
10.01.2023 17:00,212.5,193.7,9.027,166.8,6,130.0,25.6,158.2,43.4,24.3,0.3404255319148936,0.9721649484536082,1.0,0
10.01.2023 18:00,203.2,174.0,8.862,144.8,7,116.1,20.1,163.0,44.0,28.0,0.3404255319148936,0.9721649484536082,1.0,0
10.01.2023 19:00,182.5,154.9,9.011,135.9,6,106.5,17.4,121.1,43.6,26.5,0.36170212765957444,0.9731958762886599,1.0,0
10.01.2023 20:00,145.6,134.0,9.107,116.1,7,98.4,18.9,103.9,36.1,26.3,0.36170212765957444,0.9731958762886599,1.0,0
10.01.2023 21:00,142.9,122.5,8.906,111.5,7,86.19999999999999,15.3,118.4,23.2,22.1,0.36170212765957444,0.9731958762886599,1.0,0
10.01.2023 22:00,139.8,117.6,8.955,106.1,6,83.9,14.4,108.2,9.8,18.8,0.36170212765957444,0.9731958762886599,1.0,0
10.01.2023 23:00,135.6,110.2,9.035,99.4,7,40.7,13.6,70.7,6.2,19.5,0.3829787234042553,0.9731958762886599,1.0,0
11.01.2023 00:00,137.2,110.5,8.498000000000001,98.4,6,39.0,12.9,69.8,6.0,14.4,0.3829787234042553,0.9740979381443299,0.93,0
11.01.2023 01:00,136.2,110.1,8.57,99.1,6,37.3,12.7,69.5,6.0,12.6,0.3829787234042553,0.9740979381443299,1.0,0
11.01.2023 02:00,135.9,109.9,8.597999999999999,100.0,6,38.8,13.0,68.7,6.0,11.3,0.3829787234042553,0.9740979381443299,0.93,0
11.01.2023 03:00,133.3,106.7,8.436,98.1,6,38.40000000000001,12.9,68.89999999999999,5.9,9.4,0.3829787234042553,0.9740979381443299,1.0,0
11.01.2023 04:00,132.9,106.1,8.477,104.2,7,38.3,13.0,69.9,6.0,9.4,0.3829787234042553,0.9751288659793815,1.0,0
11.01.2023 05:00,132.5,108.9,8.709,107.5,6,38.2,14.6,72.7,5.9,9.8,0.3829787234042553,0.9740979381443299,1.0,0
11.01.2023 06:00,149.1,111.8,8.572000000000001,128.0,6,48.1,17.3,91.6,6.0,12.2,0.3829787234042553,0.9740979381443299,1.0,0
11.01.2023 07:00,189.8,126.7,8.508,127.4,6,97.8,21.6,135.0,8.1,15.9,0.3829787234042553,0.9740979381443299,1.0,0
11.01.2023 08:00,202.1,153.4,8.509,158.9,7,129.1,28.8,160.7,13.6,15.2,0.3829787234042553,0.9740979381443299,1.0,0
11.01.2023 09:00,213.1,175.8,8.625,192.6,8,146.1,30.3,187.4,16.0,16.7,0.3829787234042553,0.9740979381443299,0.93,0
11.01.2023 10:00,227.7,204.3,8.555,208.2,6,146.8,31.7,195.6,26.4,18.5,0.3829787234042553,0.9740979381443299,0.93,0
11.01.2023 11:00,238.4,215.6,8.484,222.7,7,152.0,31.1,184.7,29.1,15.2,0.36170212765957444,0.9731958762886599,1.0,0
11.01.2023 12:00,233.8,218.1,8.532,211.9,7,156.5,31.6,192.3,29.3,19.3,0.3829787234042553,0.9731958762886599,0.93,0
11.01.2023 13:00,231.0,214.0,8.574,200.6,7,152.2,30.5,188.1,19.5,19.1,0.3829787234042553,0.9721649484536082,0.93,0
11.01.2023 14:00,228.0,214.3,8.448,193.3,8,152.3,31.4,176.6,13.6,20.3,0.3829787234042553,0.971520618556701,0.87,0
11.01.2023 15:00,228.2,198.9,8.431,191.0,7,148.4,32.3,181.1,14.9,18.4,0.3829787234042553,0.971520618556701,0.87,0
11.01.2023 16:00,235.5,189.8,8.567,174.1,7,141.5,30.5,172.5,37.1,17.2,0.3829787234042553,0.9706185567010309,0.87,0
11.01.2023 17:00,233.9,174.7,8.824,160.0,7,127.4,29.2,153.6,47.2,24.8,0.3829787234042553,0.9706185567010309,0.87,0
11.01.2023 18:00,208.2,168.8,8.879,140.7,7,117.6,24.8,142.8,49.9,23.7,0.3829787234042553,0.9697164948453608,0.87,0
11.01.2023 19:00,183.6,143.2,8.943999999999999,127.8,7,106.5,19.2,125.0,51.5,26.4,0.36170212765957444,0.9695876288659794,0.93,0
11.01.2023 20:00,163.0,126.7,8.885,116.4,7,98.0,16.7,104.8,40.1,23.7,0.36170212765957444,0.9695876288659794,0.93,0
11.01.2023 21:00,159.6,118.8,8.937,113.4,6,85.89999999999999,20.8,90.6,20.3,21.5,0.36170212765957444,0.9695876288659794,0.93,0
11.01.2023 22:00,150.4,112.8,8.96,111.2,7,80.2,15.8,75.60000000000001,10.1,16.5,0.36170212765957444,0.9685567010309278,0.93,0
11.01.2023 23:00,134.1,106.9,9.006,102.2,6,40.2,13.6,69.7,10.4,15.4,0.36170212765957444,0.9685567010309278,0.93,0
12.01.2023 00:00,132.8,105.3,8.555,102.5,7,37.5,13.3,69.6,10.1,11.6,0.36170212765957444,0.9685567010309278,0.93,0
12.01.2023 01:00,131.7,103.8,8.401,103.0,6,38.5,13.0,68.8,5.7,11.1,0.36170212765957444,0.9685567010309278,0.93,0
12.01.2023 02:00,131.9,103.4,8.482,102.9,6,39.3,12.9,69.2,5.9,11.0,0.36170212765957444,0.9675257731958762,0.93,0
12.01.2023 03:00,145.6,103.1,8.604,101.1,6,39.0,13.0,68.2,6.8,10.1,0.36170212765957444,0.9675257731958762,0.93,0
12.01.2023 04:00,145.1,102.4,8.367,109.3,7,39.90000000000001,13.0,68.1,5.7,9.4,0.36170212765957444,0.9667525773195876,0.93,0
12.01.2023 05:00,127.7,107.9,8.571,110.7,6,39.8,14.2,72.1,5.8,10.2,0.36170212765957444,0.9667525773195876,0.93,0
12.01.2023 06:00,143.6,110.0,8.555000000000001,130.7,6,51.5,18.1,99.6,5.8,12.4,0.36170212765957444,0.965721649484536,0.93,0
12.01.2023 07:00,185.2,122.7,8.408999999999999,128.9,7,102.1,19.5,143.4,6.9,17.1,0.36170212765957444,0.965721649484536,0.93,0
12.01.2023 08:00,194.3,146.2,8.415,157.8,7,130.6,30.0,162.5,12.4,18.1,0.36170212765957444,0.965721649484536,0.93,0
12.01.2023 09:00,230.1,181.2,8.53,187.0,8,143.0,35.4,186.5,31.1,14.9,0.36170212765957444,0.965721649484536,0.93,0
12.01.2023 10:00,242.5,190.7,8.405,207.5,7,153.6,36.0,217.8,25.2,14.2,0.36170212765957444,0.965721649484536,0.93,0
12.01.2023 11:00,233.9,196.4,8.32,211.0,8,155.9,35.7,228.8,19.9,16.3,0.36170212765957444,0.965721649484536,0.93,0
12.01.2023 12:00,231.1,208.2,8.38,203.1,7,155.9,35.0,223.0,21.4,17.5,0.36170212765957444,0.965721649484536,1.0,0
12.01.2023 13:00,224.1,217.7,8.42,205.5,6,155.4,35.3,216.9,21.1,22.5,0.3829787234042553,0.9646907216494846,0.93,0
12.01.2023 14:00,229.3,220.8,8.313,204.7,7,153.0,35.6,213.2,18.2,21.1,0.3829787234042553,0.9646907216494846,0.93,0
12.01.2023 15:00,228.2,209.0,8.255,196.1,6,148.1,34.4,195.2,25.7,19.6,0.3829787234042553,0.9646907216494846,0.93,0
12.01.2023 16:00,222.4,186.3,8.421,186.4,6,142.6,35.8,164.9,25.6,23.0,0.3829787234042553,0.9637886597938143,1.0,0
12.01.2023 17:00,206.1,169.4,8.702,170.0,7,124.4,28.6,146.5,24.2,22.0,0.3829787234042553,0.9637886597938143,0.93,0
12.01.2023 18:00,196.5,158.1,8.657,144.1,6,113.3,24.8,134.7,22.7,21.1,0.3829787234042553,0.9637886597938143,1.0,0
12.01.2023 19:00,179.3,137.7,8.799,125.4,6,103.3,18.4,118.6,21.9,25.2,0.40425531914893614,0.9627577319587629,0.93,0
12.01.2023 20:00,144.6,123.2,8.847000000000001,113.8,7,96.0,19.9,102.9,22.6,23.2,0.40425531914893614,0.9627577319587629,0.93,0
12.01.2023 21:00,138.0,118.8,9.154,113.6,6,83.7,21.1,87.7,21.0,18.9,0.40425531914893614,0.9627577319587629,0.93,0
12.01.2023 22:00,133.0,113.7,9.112,109.6,6,79.3,17.3,75.5,20.5,17.3,0.40425531914893614,0.9618556701030927,0.93,0
12.01.2023 23:00,129.9,107.5,9.0,101.7,6,35.8,15.1,69.5,25.7,13.5,0.3829787234042553,0.9608247422680413,1.0,0
13.01.2023 00:00,136.6,106.6,8.566,102.6,6,35.7,13.8,68.2,17.3,11.8,0.36170212765957444,0.9597938144329896,0.93,0
13.01.2023 01:00,154.1,106.3,8.282,102.4,6,36.6,13.0,68.8,10.3,12.3,0.36170212765957444,0.957860824742268,0.93,0
13.01.2023 02:00,153.4,108.0,8.106,102.5,5,35.60000000000001,12.9,67.3,20.7,11.0,0.36170212765957444,0.956958762886598,0.93,0
13.01.2023 03:00,123.2,105.2,8.1,101.3,6,35.3,13.0,67.3,16.3,10.3,0.36170212765957444,0.9559278350515463,1.0,0
13.01.2023 04:00,124.6,103.1,8.143,109.0,6,36.10000000000001,13.0,67.6,12.7,10.7,0.425531914893617,0.956958762886598,0.93,0
13.01.2023 05:00,126.2,108.3,8.313,110.2,6,35.7,14.2,72.0,9.7,11.4,0.425531914893617,0.957860824742268,1.0,0
13.01.2023 06:00,142.4,111.2,8.149,135.0,6,48.7,17.4,91.6,4.8,12.2,0.40425531914893614,0.9588917525773196,1.0,0
13.01.2023 07:00,186.5,126.5,8.072,129.8,6,94.5,20.6,144.5,5.9,13.7,0.40425531914893614,0.9597938144329896,0.93,0
13.01.2023 08:00,194.2,141.2,8.299,152.7,6,126.0,29.2,153.4,11.8,15.7,0.40425531914893614,0.9608247422680413,0.93,0
13.01.2023 09:00,210.6,159.4,8.222000000000001,179.6,7,144.4,30.7,184.5,25.8,18.1,0.40425531914893614,0.9618556701030927,0.93,0
13.01.2023 10:00,226.5,174.1,8.112,188.9,6,154.9,37.1,182.4,24.8,18.9,0.40425531914893614,0.9627577319587629,0.93,0
13.01.2023 11:00,227.8,181.8,8.042,200.1,7,148.5,32.7,174.1,19.3,15.2,0.3829787234042553,0.9637886597938143,0.93,0
13.01.2023 12:00,226.7,188.8,8.116,195.1,7,145.8,30.5,182.1,25.5,21.3,0.3829787234042553,0.9627577319587629,1.0,0
13.01.2023 13:00,224.4,189.4,8.194999999999999,188.8,8,144.8,32.6,176.4,20.1,17.6,0.3829787234042553,0.9627577319587629,1.0,0
13.01.2023 14:00,225.6,190.0,8.041,187.6,6,144.1,31.7,167.0,13.4,17.5,0.40425531914893614,0.9618556701030927,1.0,0
13.01.2023 15:00,226.7,186.5,7.991,187.1,6,141.1,25.2,163.2,24.1,15.9,0.40425531914893614,0.9618556701030927,1.0,0
13.01.2023 16:00,217.1,176.0,8.106,185.6,5,133.0,24.5,154.4,40.2,18.3,0.425531914893617,0.9618556701030927,0.93,0
13.01.2023 17:00,206.2,163.3,8.47,166.4,6,118.7,25.1,144.2,36.0,22.1,0.425531914893617,0.9608247422680413,0.93,0
13.01.2023 18:00,197.4,142.8,8.496,136.0,6,106.8,25.2,136.6,38.0,22.2,0.425531914893617,0.9608247422680413,0.93,0
13.01.2023 19:00,181.5,124.0,8.356,119.0,5,99.0,19.8,122.9,36.6,26.1,0.425531914893617,0.9608247422680413,0.93,0
13.01.2023 20:00,139.0,111.1,8.462,107.0,6,92.2,15.1,110.2,35.4,27.9,0.425531914893617,0.9618556701030927,0.93,0
13.01.2023 21:00,130.1,118.3,8.64,107.6,5,81.4,13.9,96.1,17.3,22.2,0.425531914893617,0.9627577319587629,0.93,0
13.01.2023 22:00,131.3,114.6,8.448,105.1,6,75.5,13.9,86.7,4.3,17.6,0.425531914893617,0.9627577319587629,0.93,0
13.01.2023 23:00,131.0,111.2,8.36,99.3,6,35.7,13.5,82.3,4.2,16.3,0.425531914893617,0.9637886597938143,0.93,0
14.01.2023 00:00,126.4,110.2,8.056000000000001,99.5,5,34.10000000000001,13.4,76.3,4.2,13.0,0.425531914893617,0.9637886597938143,0.93,1
14.01.2023 01:00,127.5,105.6,8.075999999999999,99.5,5,34.8,13.4,72.3,4.2,13.4,0.425531914893617,0.9637886597938143,0.93,1
14.01.2023 02:00,126.6,100.3,8.038,100.3,6,33.6,13.3,71.60000000000001,4.1,11.3,0.425531914893617,0.9637886597938143,0.93,1
14.01.2023 03:00,126.4,99.4,7.907,98.3,5,33.7,13.4,71.2,4.2,10.6,0.425531914893617,0.9637886597938143,1.0,1
14.01.2023 04:00,126.9,97.4,8.009,104.2,5,33.5,13.4,71.4,4.2,12.2,0.425531914893617,0.9637886597938143,1.0,1
14.01.2023 05:00,126.8,98.0,8.091,104.5,5,34.0,13.7,72.2,4.2,10.8,0.425531914893617,0.9637886597938143,0.93,1
14.01.2023 06:00,127.6,96.4,7.916,120.9,6,34.90000000000001,16.8,73.2,4.0,9.7,0.425531914893617,0.9637886597938143,0.93,1
14.01.2023 07:00,127.0,96.5,7.9,98.9,5,38.3,18.2,74.9,4.4,10.2,0.425531914893617,0.9637886597938143,0.93,1
14.01.2023 08:00,135.5,98.5,7.974,106.5,6,39.3,18.5,83.1,10.4,11.9,0.425531914893617,0.9627577319587629,0.93,1
14.01.2023 09:00,147.6,105.1,7.867,109.4,6,38.4,24.8,94.7,21.8,14.9,0.425531914893617,0.9627577319587629,0.93,1
14.01.2023 10:00,157.1,106.5,7.838,111.4,6,92.8,25.2,96.7,22.1,17.3,0.425531914893617,0.9637886597938143,0.93,1
14.01.2023 11:00,155.5,105.9,7.842,109.4,5,93.8,27.9,100.6,26.3,21.6,0.425531914893617,0.9627577319587629,0.93,1
14.01.2023 12:00,153.7,103.0,7.85,109.4,6,96.0,28.1,101.6,32.0,20.7,0.425531914893617,0.9627577319587629,0.93,1
14.01.2023 13:00,153.6,106.5,7.848,107.7,5,97.0,28.6,96.4,29.3,24.6,0.425531914893617,0.9618556701030927,0.93,1
14.01.2023 14:00,155.4,106.6,7.839,105.3,6,98.8,27.6,94.0,19.2,21.5,0.425531914893617,0.9618556701030927,0.93,1
14.01.2023 15:00,152.4,106.3,7.776,108.5,11,101.7,25.0,90.9,31.6,22.6,0.425531914893617,0.9608247422680413,0.93,1
14.01.2023 16:00,149.5,107.2,7.865,113.7,19,98.9,19.4,86.4,49.9,22.8,0.425531914893617,0.9618556701030927,0.93,1
14.01.2023 17:00,143.1,107.6,8.224,112.0,20,97.5,18.4,80.0,46.5,25.4,0.425531914893617,0.9618556701030927,0.93,1
14.01.2023 18:00,130.5,107.2,8.081,109.7,20,71.3,18.2,79.2,43.7,23.0,0.425531914893617,0.9627577319587629,0.93,1
14.01.2023 19:00,128.7,105.2,8.2,107.7,19,39.00000000000001,15.1,79.0,27.6,29.1,0.425531914893617,0.9627577319587629,0.93,1
14.01.2023 20:00,127.3,103.8,8.227,108.2,9,37.40000000000001,13.6,73.4,13.0,27.0,0.425531914893617,0.9637886597938143,0.93,1
14.01.2023 21:00,127.5,104.1,8.242999999999999,104.4,5,36.90000000000001,13.3,72.5,4.1,23.2,0.425531914893617,0.9637886597938143,0.87,1
14.01.2023 22:00,125.9,100.8,8.151,102.0,6,36.6,13.2,71.5,4.1,20.5,0.40425531914893614,0.9637886597938143,0.93,1
14.01.2023 23:00,125.4,100.0,8.096,97.6,5,33.8,13.4,71.4,4.0,21.2,0.40425531914893614,0.9646907216494846,0.93,1
15.01.2023 00:00,129.5,102.2,7.8,99.2,6,35.7,12.9,71.9,4.0,15.8,0.40425531914893614,0.9646907216494846,0.93,1
15.01.2023 01:00,127.9,100.4,7.818,99.8,5,33.40000000000001,13.1,71.89999999999999,4.1,13.1,0.425531914893617,0.9646907216494846,0.87,1
15.01.2023 02:00,126.5,99.9,7.597,99.2,5,33.1,12.7,71.3,4.1,12.3,0.425531914893617,0.9646907216494846,0.93,1
15.01.2023 03:00,123.1,97.8,7.699,96.2,5,34.7,12.7,71.6,4.0,11.0,0.40425531914893614,0.9637886597938143,0.93,1
15.01.2023 04:00,124.6,97.7,7.677,105.2,5,33.4,12.9,71.6,4.0,10.5,0.40425531914893614,0.9627577319587629,0.93,1
15.01.2023 05:00,125.0,97.7,7.628,104.1,6,34.40000000000001,13.5,72.4,4.2,10.9,0.425531914893617,0.9608247422680413,0.87,1
15.01.2023 06:00,124.1,96.4,7.642,119.7,5,35.3,16.1,73.2,4.0,9.6,0.40425531914893614,0.9597938144329896,0.93,1
15.01.2023 07:00,126.3,97.7,7.471,98.6,6,39.60000000000001,17.6,75.6,4.4,9.4,0.425531914893617,0.957860824742268,0.87,1
15.01.2023 08:00,127.8,99.1,7.496,98.9,5,37.50000000000001,17.9,76.2,8.5,12.4,0.40425531914893614,0.9559278350515463,0.93,1
15.01.2023 09:00,135.8,98.6,7.573,100.2,6,38.90000000000001,17.6,91.4,10.4,13.7,0.40425531914893614,0.9548969072164948,0.93,1
15.01.2023 10:00,134.9,99.0,7.432,110.0,5,38.2,17.5,92.0,13.5,15.6,0.3829787234042553,0.9539948453608247,0.93,1
15.01.2023 11:00,136.2,103.1,7.402,108.9,6,36.60000000000001,17.6,93.3,18.8,19.9,0.3829787234042553,0.9529639175257731,0.93,1
15.01.2023 12:00,137.1,102.7,7.513,108.7,5,37.6,18.1,85.0,21.0,20.0,0.3829787234042553,0.9529639175257731,0.93,1
15.01.2023 13:00,137.1,103.8,7.487,110.4,6,39.5,18.6,84.6,25.0,23.0,0.40425531914893614,0.9519329896907217,0.93,1
15.01.2023 14:00,138.4,108.4,7.379,114.3,6,36.7,18.0,78.6,30.8,23.8,0.3829787234042553,0.9529639175257731,0.93,1
15.01.2023 15:00,139.2,107.4,7.444999999999999,115.2,6,40.10000000000001,18.8,80.0,24.2,25.0,0.3829787234042553,0.9529639175257731,0.93,1
15.01.2023 16:00,139.6,108.4,7.48,118.2,6,39.3,18.2,81.2,31.4,22.2,0.3829787234042553,0.9529639175257731,0.93,1
15.01.2023 17:00,139.2,109.7,7.823,113.8,6,40.7,19.4,75.6,28.3,23.7,0.3829787234042553,0.9529639175257731,0.93,1
15.01.2023 18:00,128.8,107.3,7.832999999999999,113.1,6,39.9,24.0,74.0,28.3,20.9,0.3829787234042553,0.9529639175257731,0.93,1
15.01.2023 19:00,127.5,105.8,7.703,112.8,5,38.60000000000001,17.9,73.2,20.2,21.9,0.3829787234042553,0.9529639175257731,0.93,1
15.01.2023 20:00,127.8,101.7,7.82,108.4,6,38.6,13.6,70.8,10.2,22.1,0.3829787234042553,0.9529639175257731,0.93,1
15.01.2023 21:00,126.1,100.0,7.766999999999999,104.6,6,37.8,12.9,69.4,4.2,24.5,0.40425531914893614,0.9529639175257731,0.93,1
15.01.2023 22:00,127.2,99.2,7.662999999999999,101.2,6,36.6,12.9,69.3,4.1,19.3,0.40425531914893614,0.9529639175257731,0.93,1
15.01.2023 23:00,127.5,100.8,7.839,98.6,5,34.2,13.0,67.7,4.2,14.9,0.40425531914893614,0.9529639175257731,0.93,1
16.01.2023 00:00,124.9,99.1,7.399,100.8,6,35.2,13.0,67.39999999999999,4.2,12.1,0.40425531914893614,0.9529639175257731,0.93,0
16.01.2023 01:00,124.0,97.3,7.348000000000001,99.5,5,34.2,12.7,66.9,4.2,11.3,0.40425531914893614,0.9529639175257731,0.93,0
16.01.2023 02:00,124.4,96.5,7.261,99.5,5,36.3,12.8,67.1,4.1,11.0,0.40425531914893614,0.9519329896907217,0.87,0
16.01.2023 03:00,121.8,97.5,7.222,98.3,6,34.4,12.7,70.2,4.0,10.2,0.40425531914893614,0.9512886597938145,0.87,0
16.01.2023 04:00,121.1,95.1,7.258999999999999,107.7,5,42.5,12.8,73.8,4.4,9.9,0.40425531914893614,0.9512886597938145,0.87,0
16.01.2023 05:00,122.4,105.8,7.321,111.2,6,56.7,16.3,99.3,4.2,10.5,0.40425531914893614,0.9503865979381443,0.87,0
16.01.2023 06:00,137.7,111.8,7.219,129.9,6,59.2,17.7,121.1,3.9,11.8,0.40425531914893614,0.9503865979381443,0.87,0
16.01.2023 07:00,178.9,137.4,7.258999999999999,126.8,5,96.5,24.8,129.4,7.3,14.1,0.40425531914893614,0.9493556701030929,0.93,0
16.01.2023 08:00,187.1,149.6,7.367,159.1,6,128.0,28.0,154.8,16.4,14.5,0.40425531914893614,0.9493556701030929,0.93,0
16.01.2023 09:00,206.4,170.6,7.236,190.9,7,137.1,27.9,214.8,12.3,18.0,0.425531914893617,0.9505154639175258,0.87,0
16.01.2023 10:00,220.7,192.6,7.151999999999999,200.5,6,152.5,31.5,194.1,18.7,16.6,0.40425531914893614,0.9503865979381443,0.93,0
16.01.2023 11:00,227.5,213.9,7.231,203.6,7,149.1,33.6,176.0,17.0,19.9,0.40425531914893614,0.9512886597938145,0.93,0
16.01.2023 12:00,224.6,201.6,7.23,199.9,7,155.0,36.1,178.8,14.8,16.6,0.425531914893617,0.9514175257731958,0.87,0
16.01.2023 13:00,222.7,214.6,7.252,191.2,7,153.6,33.6,184.9,12.4,20.4,0.425531914893617,0.9514175257731958,0.87,0
16.01.2023 14:00,226.9,222.7,7.183,191.5,7,148.6,31.9,181.2,10.6,18.9,0.40425531914893614,0.9519329896907217,0.93,0
